,Composition,Space Groups,Replicates,Error Code,Filename,Prototype
661,CaMgSi,['Pnma'],18,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_34_CollCode158276.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_78_CollCode42454.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_2.zip_CollCode42454.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_11_CollCode239191.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_11_CollCode239190.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_11_CollCode239192.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_11_CollCode239186.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_11_CollCode239187.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_6.zip_CollCode239189.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_6.zip_CollCode239188.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_6.zip_CollCode239191.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_6.zip_CollCode239190.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_6.zip_CollCode239192.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_6.zip_CollCode239186.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_6.zip_CollCode239187.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_11_CollCode239189.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_11_CollCode239188.cif', 'sd_1021435.cif', 'sd_1216380.cif']]",[['TiNiSi']]
662,PrPdZn,['P-62m'],2,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_58_CollCode183336.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_10_CollCode54325.cif']]",[['ZrNiAl']]
663,SnPI,['P12/c1'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_48_CollCode430054.cif']],[[None]]
664,RbCaAs,['P4/nmmZ'],3,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode409177.cif']],[['PbClF']]
665,CePdP,['P63/mmc'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_52_CollCode69672.cif', 'sd_1710137.cif']]",[['BeZrSi']]
666,BiOI,"['P4/nmmS', 'P4/nmmZ']",10,2,"[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_1.zip_CollCode24610.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_10.zip_CollCode29145.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_6.zip_CollCode185972.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_63_CollCode185972.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_21_CollCode29145.cif'], ['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_11.zip_CollCode5036.cif']]","[['PrOI', 'PbClF', 'PrOI', 'PrOI', 'PbClF'], ['PrOI']]"
667,PrCoSi,['P4/nmmZ'],2,0,[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_1.zip_CollCode658267.cif']],[['PbClF']]
668,HoCdIn,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_17_CollCode58991.cif']],[['CaIn2']]
669,MnFeB,['I4/mcm'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_82_CollCode614020.cif', 'sd_0539372.cif']]",[['CuAl2']]
670,AlOF,['Pnma'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_33_CollCode260261.cif']],[['Al2GeO4F2']]
671,KCuO,"['I-4', 'I-4m2', 'I4/mmm']",7,2,"[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_8.zip_CollCode25695.cif', 'sd_1712573.cif'], ['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode37325.cif', 'sd_1711218.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_47_CollCode40158.cif', 'sd_1705442.cif']]","[['KCuO', None], ['LiCuO(I4-2m)', 'KAgO'], ['LiCuO', 'KAgO']]"
672,LaFeSi,['P4/nmmZ'],5,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_68_CollCode85853.cif']],[['PbClF']]
673,CeRuSi,"['SG CONFLICT', 'SG CONFLICT']",2,2,[['SG CONFLICT']],[['SG CONFLICT']]
674,BaCuAs,['P63/mmc'],2,0,"[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_1.zip_CollCode41705.cif', 'sd_1713967.cif']]",[['BeZrSi']]
675,TiRuGe,['Ima2'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_24_CollCode637762.cif', 'sd_0460123.cif']]",[['TiFeSi']]
676,CeCuIn,"['P-62m', 'P63/mmc']",6,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_55_CollCode198299.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_40_CollCode160859.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_35_CollCode260988.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_42_CollCode161462.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_88_CollCode620875.cif']]","[['ZrNiAl'], ['BeZrSi']]"
677,DyPdTl,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_23_CollCode103353.cif']],[['InMg2']]
678,HoAgSn,"['P63/mmc', 'P63mc']",4,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_16_CollCode56986.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_16_CollCode58281.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_18_CollCode418581.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_11_CollCode55824.cif']]","[['CaIn2'], ['LiGaGe']]"
679,UCoGe,['Pnma'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_60_CollCode184388.cif']],[['TiNiSi']]
680,ScCuGe,['P-62m'],5,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_8_CollCode428473.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_65_CollCode600158.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_5_CollCode627808.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_5_CollCode627807.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_74_CollCode198957.cif']]",[['ZrNiAl']]
681,SmPdP,['P63/mmc'],2,0,"[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_4.zip_CollCode57160.cif', 'sd_1710141.cif']]",[['BeZrSi']]
682,PtBiSe,['P213'],2,0,"[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_7.zip_CollCode616991.cif', 'sd_1006251.cif']]",[['NiSbS']]
683,CePtSn,"['P-62m', 'Pna21', 'Pnma']",4,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_62_CollCode415492.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_40_CollCode106421.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_62_CollCode415491.cif']]","[['ZrNiAl'], ['CaPdSn'], ['TiNiSi']]"
684,SmTiGe,"['I4/mmm', 'P4/nmmZ']",3,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_87_CollCode90221.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_26_CollCode107619.cif']]","[['La2Sb'], ['UP2#UAs2']]"
685,FeGaGe,"['SG CONFLICT', 'SG CONFLICT']",1,2,[['SG CONFLICT']],[['SG CONFLICT']]
686,NaCuTe,['P4/nmmZ'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_3.zip_CollCode12156.cif']],[['PbClF']]
687,CeNiAs,"['SG CONFLICT', 'SG CONFLICT']",4,2,[['SG CONFLICT']],[['SG CONFLICT']]
688,GdPdAl,"['SG CONFLICT', 'SG CONFLICT']",8,2,[['SG CONFLICT']],[['SG CONFLICT']]
689,YbMgPd,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_13_CollCode412726.cif']],[['TiNiSi']]
690,RbLiS,['P4/nmmS'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_9.zip_CollCode67254.cif']],[['PbClF']]
691,PtGeSe,['Pca21'],5,0,"[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_1.zip_CollCode2595.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode822.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_0_CollCode822.cif', 'COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode822.cif', 'sd_0536655.cif', 'sd_1700355.cif']]",[['CoAsS']]
692,HoPtSi,['Pnma'],2,0,"[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_12.zip_CollCode639611.cif', 'sd_0535282.cif']]",[['TiNiSi']]
693,RbMnP,"['P4/nmmS', 'P4/nmmZ']",6,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_86_CollCode89595.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_36_CollCode643229.cif']]","[['PbClF'], ['PbClF']]"
694,BaInGe,['P-3m1'],2,1,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_49_CollCode166389.cif', 'sd_1223434.cif']]","[['EuGe2#PtTe2', 'EuGe2']]"
695,MnCoSb,"['SG CONFLICT', 'SG CONFLICT']",12,2,[['SG CONFLICT']],[['SG CONFLICT']]
696,DyIrGe,['Pnma'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_84_CollCode88165.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_8_CollCode629772.cif', 'sd_0535310.cif', 'sd_1612446.cif']]",[['TiNiSi']]
697,TiCoSi,"['SG CONFLICT', 'SG CONFLICT']",11,2,[['SG CONFLICT']],[['SG CONFLICT']]
698,VWSi,['P63/mmc'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_50_CollCode652540.cif']],[['MgZn2']]
699,ScPdZn,['Cmcm'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_44_CollCode424601.cif']],[['YAlGe']]
700,YbPdIn,['P-62m'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_5_CollCode59485.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_14_CollCode415508.cif', 'sd_0459745.cif']]",[['ZrNiAl']]
701,IrPSe,['P213'],3,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode640901.cif']],[['NiSbS']]
702,SrAgAs,['P63/mmc'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_39_CollCode49742.cif', 'sd_1713859.cif']]",[['BeZrSi']]
703,CaAlSi,"['SG CONFLICT', 'SG CONFLICT']",14,2,[['SG CONFLICT']],[['SG CONFLICT']]
704,ThGeSe,['I4/mmm'],4,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_2.zip_CollCode199108.cif']],[['UGeTe']]
705,EuAuP,['P63/mmc'],3,3,[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode52664.cif']],[['BeZrSi']]
706,YPdSi,"['Imma', 'PmmnZ']",5,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_1_CollCode77727.cif'], ['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode408080.cif']]","[['KHg2'], ['YPdSi']]"
707,LaNiIn,['P-62m'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_51_CollCode167625.cif', 'sd_1322391.cif', 'sd_1630079.cif']]",[['ZrNiAl']]
708,CeAuGe,"['P63mc', 'Pnma']",5,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_47_CollCode165005.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_40_CollCode57176.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_24_CollCode154287.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_53_CollCode656868.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_24_CollCode154288.cif']]","[['LiGaGe'], ['TiNiSi']]"
709,YOF,"['SG CONFLICT', 'SG CONFLICT']",10,2,[['SG CONFLICT']],[['SG CONFLICT']]
710,PrOCl,['P4/nmmS'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_27_CollCode31664.cif']],[['PbClF']]
711,BaMnGe,['P4/nmmS'],3,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_52_CollCode66964.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_81_CollCode42370.cif']]",[['PbClF']]
712,URhSi,"['SG CONFLICT', 'SG CONFLICT']",6,2,[['SG CONFLICT']],[['SG CONFLICT']]
713,NdNiIn,['P-62m'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_51_CollCode167631.cif', 'sd_1322393.cif']]",[['ZrNiAl']]
714,SmScSi,['I4/mmm'],2,0,[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_1.zip_CollCode39494.cif']],[['La2Sb']]
715,CeZnSi,['P6/mmm'],3,3,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode52911.cif']],[['AlB2']]
716,PtSeS,['P-3m1'],4,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_70_CollCode603687.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_7.zip_CollCode649544.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_46_CollCode649544.cif']]",[['BaSi2#EuGe2']]
717,NbCuGa,['P63/mmc'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_82_CollCode199361.cif']],[['MgZn2']]
718,CeNiCu,['Imma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_88_CollCode620892.cif']],[['KHg2']]
719,CaMnSn,"['P4/nmmS', 'P4/nmmZ']",3,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_52_CollCode66958.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_52_CollCode66950.cif']]","[['Cu2Sb'], ['PbClF']]"
720,CuTeCl,['I41/amdZ'],6,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_87_CollCode90015.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_87_CollCode90014.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_87_CollCode90016.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_10.zip_CollCode90016.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_10.zip_CollCode90014.cif']]",[['CuBrTe']]
721,ErRhIn,['P-62m'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_13_CollCode412915.cif', 'sd_0301477.cif']]",[['ZrNiAl']]
722,YFeAl,"['SG CONFLICT', 'SG CONFLICT']",2,2,[['SG CONFLICT']],[['SG CONFLICT']]
723,ScPtSi,['Pnma'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_58_CollCode79597.cif', 'sd_0535326.cif']]",[['TiNiSi']]
724,ZrMnNi,"['Fd-3mS', 'P63/mmc']",3,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_26_CollCode104933.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_35_CollCode643178.cif']]","[['Laves(cub)#MgCu2'], ['MgZn2']]"
725,ZrMnGe,"['SG CONFLICT', 'SG CONFLICT']",2,2,[['SG CONFLICT']],[['SG CONFLICT']]
726,CaCuP,['P63/mmc'],2,0,"[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_3.zip_CollCode49740.cif', 'sd_1713864.cif']]",[['BeZrSi']]
727,RuPS,['P121/c1'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_45_CollCode648023.cif']],[['FeAsS#CoSb2']]
728,NdTeF,['P4/nmmZ'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_5.zip_CollCode108969.cif']],[['PbClF']]
729,LuSBr,"['SG CONFLICT', 'SG CONFLICT']",4,2,[['SG CONFLICT']],[['SG CONFLICT']]
730,ZrCrMo,['Fd-3mS'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_38_CollCode197435.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_21_CollCode102794.cif']]",[['Laves(cub)#MgCu2']]
731,AgTlSe,['Pnma'],2,1,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_70_CollCode100710.cif', 'sd_0554954.cif', 'sd_1905576.cif']]","[['TiNiSi', 'AgTlTe']]"
732,NiPdTe,['Pnma'],2,1,"[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_9.zip_CollCode419759.cif', 'sd_1927075.cif']]","[[None, 'NiPdTe']]"
733,HoZrSb,['I4/mmm'],3,1,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_20_CollCode152642.cif', 'sd_1615167.cif']]","[['UGeTe', 'La2Sb']]"
734,HCaBr,['P4/nmmS'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_8.zip_CollCode25542.cif']],[['PrOI']]
735,InSeI,"['SG CONFLICT', 'SG CONFLICT']",2,2,[['SG CONFLICT']],[['SG CONFLICT']]
736,AcOCl,['P4/nmmS'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_13_CollCode31659.cif']],[['PbClF']]
737,DyMnFe,['Fd-3mS'],3,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_22_CollCode103177.cif']],[['Laves(cub)#MgCu2']]
738,YSF,"['SG CONFLICT', 'SG CONFLICT']",8,2,[['SG CONFLICT']],[['SG CONFLICT']]
739,GdMnGe,['Pnma'],4,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_37_CollCode99094.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_15_CollCode96290.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_69_CollCode85956.cif', 'sd_1611755.cif', 'sd_1810244.cif', 'sd_1120274.cif', 'sd_1622202.cif', 'sd_1023461.cif', 'sd_1011188.cif', 'sd_1611761.cif']]",[['TiNiSi']]
740,TbPdSb,"['SG CONFLICT', 'SG CONFLICT']",2,2,[['SG CONFLICT']],[['SG CONFLICT']]
741,LaCdTl,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_87_CollCode620091.cif']],[['BeZrSi']]
742,YPdAl,"['P-62m', 'Pnma']",2,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_31_CollCode156923.cif', 'sd_1819283.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_77_CollCode609063.cif', 'sd_0535684.cif']]","[['ZrNiAl'], ['TiNiSi']]"
743,HoPdAl,['Pnma'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_76_CollCode608213.cif', 'sd_0535689.cif']]",[['TiNiSi']]
744,ZrVP,['Pnma'],4,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_79_CollCode292107.cif', 'sd_0302531.cif']]",[['TiNiSi']]
745,TmAuSn,['F-43m'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_70_CollCode416420.cif']],[['MgAgAs']]
746,AgCN,"['SG CONFLICT', 'SG CONFLICT']",6,2,[['SG CONFLICT']],[['SG CONFLICT']]
747,DyPdSb,"['F-43m', 'P63/mmc', 'P63mc']",3,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_41_CollCode106597.cif', 'sd_0537317.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_9_CollCode630088.cif', 'sd_1227712.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_64_CollCode415945.cif', 'sd_1711695.cif']]","[['MgAgAs', 'MgAgAs'], ['BeZrSi', 'LiGaGe'], ['LiGaGe', 'LiGaGe']]"
748,LiSrAs,['Pnma'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_88_CollCode250748.cif']],[['TiNiSi']]
749,UCuSi,"['P-3m1', 'P6/mmm']",4,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_7_CollCode629214.cif'], ['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_4.zip_CollCode57216.cif']]","[['UCuSi'], ['AlB2']]"
750,NpNiSn,['Pnma'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_10_CollCode54517.cif', 'sd_1804287.cif']]",[['TiNiSi']]
751,YNiBi,['F-43m'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_17_CollCode58826.cif', 'sd_1011957.cif']]",[['MgAgAs']]
752,GdIrSi,['Pnma'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_20_CollCode635870.cif', 'sd_0535276.cif']]",[['TiNiSi']]
753,SbTeI,"['C12/m1', 'P-1']",4,2,"[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_1.zip_CollCode31355.cif', 'sd_1001389.cif'], ['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_12.zip_CollCode35471.cif', 'sd_1907345.cif']]","[['RhTeCl', 'SbTeI'], ['P2I4', 'SbTeI']]"
754,NdPdAs,"['SG CONFLICT', 'SG CONFLICT']",6,2,[['SG CONFLICT']],[['SG CONFLICT']]
755,PrMgSn,"['I4/mmm', 'Pnma']",7,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_58_CollCode183518.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_57_CollCode182478.cif']]","[['La2Sb'], ['TiNiSi']]"
756,YNiP,['P63/mmc'],4,0,"[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_4.zip_CollCode646184.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_9.zip_CollCode189498.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_68_CollCode189498.cif', 'sd_1212484.cif']]",[['YPtAs']]
757,TmAuGe,['P63mc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_88_CollCode192658.cif']],[['LiGaGe']]
758,CaPtP,['Pmc21'],2,1,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_41_CollCode60826.cif', 'sd_0540586.cif']]","[[None, 'CaPtP']]"
759,HoPdSn,"['P-62m', 'Pnma']",3,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_28_CollCode639580.cif', 'sd_0458846.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_28_CollCode639581.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_37_CollCode99207.cif', 'sd_0559169.cif', 'sd_1227703.cif']]","[['ZrNiAl'], ['TiNiSi']]"
760,YNiGe,"['SG CONFLICT', 'SG CONFLICT']",3,2,[['SG CONFLICT']],[['SG CONFLICT']]
761,ZrPtSn,['F-43m'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_28_CollCode105778.cif', 'sd_1815199.cif', 'sd_0460703.cif']]",[['MgAgAs']]
762,HoPdGe,"['SG CONFLICT', 'SG CONFLICT']",4,2,[['SG CONFLICT']],[['SG CONFLICT']]
763,TbCoSi,"['SG CONFLICT', 'SG CONFLICT']",8,2,[['SG CONFLICT']],[['SG CONFLICT']]
764,MnCuIn,['P63/mmc'],2,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_5_CollCode628024.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_63_CollCode109228.cif']]",[['MgZn2']]
765,TiNiSn,"['F-43m', 'Fm-3m']",5,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_10_CollCode54259.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_22_CollCode174568.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_27_CollCode105368.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_43_CollCode646784.cif']]","[['MgAgAs'], ['IrSnTi']]"
766,SrMgSi,['Pnma'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_78_CollCode42457.cif', 'sd_0301461.cif']]",[['TiNiSi']]
767,EuMgPb,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_68_CollCode602713.cif']],[['TiNiSi']]
768,SmFeSi,['P4/nmmZ'],3,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_53_CollCode656911.cif']],[['PbClF']]
769,SmPdGe,"['SG CONFLICT', 'SG CONFLICT']",2,2,[['SG CONFLICT']],[['SG CONFLICT']]
770,HfRuAs,"['SG CONFLICT', 'SG CONFLICT']",6,2,[['SG CONFLICT']],[['SG CONFLICT']]
771,DyMgSn,['I4/mmm'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_58_CollCode183524.cif']],[['La2Sb']]
772,EuPtGa,['Pnma'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_66_CollCode601424.cif', 'sd_0539044.cif']]",[['TiNiSi']]
773,CrMoSi,['P63/mmc'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_3_CollCode626325.cif']],[['MgZn2']]
774,ZrSO,"['SG CONFLICT', 'SG CONFLICT']",7,2,[['SG CONFLICT']],[['SG CONFLICT']]
