,Composition,Space Groups,Replicates,Error Code,Filename,Prototype
0,YFeAl,['P63/mmc'],3,3,[['sd_0461247.cif']],[['MgZn2']]
1,MnCoP,['Pnma'],6,0,[['sd_0537015.cif']],[['TiNiSi']]
2,ScIrP,['P-62m'],1,3,[['sd_1718367.cif']],[['ZrNiAl']]
3,ZrRuSi,['P-62m'],2,3,[['sd_0537001.cif']],[['ZrNiAl']]
4,DyFeAl,['P63/mmc'],6,3,[['sd_1010574.cif']],[['MgZn2']]
5,KAuSe,['Cmcm'],2,0,[['sd_0303869.cif']],[['KAuS']]
6,EuAlGa,['Imma'],1,3,[['sd_0301918.cif']],[['KHg2']]
7,GdAlGe,"['Cmcm', 'I41/amd', 'I41md']",5,5,"[['sd_1406395.cif'], ['sd_1007752.cif'], ['sd_1406409.cif']]","[['YAlGe'], ['LaPtSi'], ['LaPtSi']]"
8,NbCoSn,"['F-43m', 'Fm-3m']",7,5,"[['sd_1010502.cif', 'sd_1834101.cif', 'sd_1013658.cif', 'sd_1013728.cif'], ['sd_1013727.cif']]","[['MgAgAs'], ['CaF2']]"
9,SmPdSi,['Pnma'],4,0,"[['sd_1008307.cif', 'sd_1102557.cif']]",[['AuYbGe']]
10,MgPdSb,['F-43m'],1,0,[['sd_0539776.cif']],[['MgAgAs']]
11,CrFeP,['Pnma'],4,0,[['sd_0301059.cif']],[['TiNiSi']]
12,CuSeS,['Pa-3'],1,3,[['sd_0307428.cif']],[['FeS2']]
13,TiMnAl,['P63/mmc'],1,3,[['sd_0300421.cif']],[['MgZn2']]
14,CuAsSe,"['Pbcn', 'Pnma']",2,2,"[['sd_0303504.cif'], ['sd_0549508.cif']]","[[None], ['CuAsSe']]"
15,MnPtSn,"['F-43m', 'Fm-3m']",7,5,"[['sd_0547318.cif', 'sd_0311098.cif', 'sd_0537442.cif', 'sd_0545715.cif', 'sd_0459338.cif'], ['sd_0314440.cif', 'sd_1939699.cif']]","[['MgAgAs'], ['MgAgAs']]"
16,PuNiAl,['P-62m'],1,3,[['sd_0300435.cif']],[['ZrNiAl']]
17,PrSO,"['I4/mmm', 'Pbcm']",3,2,"[['sd_1833262.cif'], ['sd_1715542.cif']]","[['LaSO'], ['LaSO']]"
18,LiAuSn,['P63/mmc'],1,3,[['sd_1200708.cif']],[['BeZrSi']]
19,LiPtIn,['P-6m2'],2,3,[['sd_0539789.cif']],[['LiBaSi']]
20,MnIrGe,['Pnma'],1,0,[['sd_1210533.cif']],[['TiNiSi']]
21,ThPtSn,['F-43m'],4,0,"[['sd_0300409.cif', 'sd_0537539.cif']]",[['MgAgAs']]
22,CePtIn,['P-62m'],4,3,[['sd_0540510.cif']],[['ZrNiAl']]
23,MnNiSi,['Pnma'],4,0,[['sd_1005838.cif']],[['TiNiSi']]
24,CrFeAs,['P-62m'],3,3,[['sd_0301071.cif']],[['ZrNiAl']]
25,ErIrGe,['Pnma'],2,0,"[['sd_1612448.cif', 'sd_0535312.cif']]",[['TiNiSi']]
26,AgTlSe,['Pnma'],4,0,"[['sd_0554954.cif', 'sd_1905576.cif']]",[['AgTlTe']]
27,LuNiAl,"['P-62m', 'P63/mmc']",7,5,"[['sd_0458808.cif'], ['sd_0301850.cif']]","[['ZrNiAl'], ['MgZn2']]"
28,CeNiAl,['P-62m'],8,3,[['sd_1929789.cif']],[['ZrNiAl']]
29,VCoGe,['Pnma'],1,0,[['sd_1006114.cif']],[['TiNiSi']]
30,PdPSe,['Pbcn'],3,0,[['sd_1402813.cif']],[['PdPS']]
31,TbNiAl,"['P-62m', 'P63/mmc']",11,5,"[['sd_0458820.cif'], ['sd_0301847.cif']]","[['ZrNiAl'], ['MgZn2']]"
32,RbAgO,"['I-4m2', 'I4/mmm']",2,2,"[['sd_1706415.cif'], ['sd_1705438.cif']]","[['KAgO'], ['KAgO']]"
33,DyPtSn,['P-62m'],2,3,[['sd_0458834.cif']],[['ZrNiAl']]
34,DyMnGa,"['Ima2', 'P-62m']",2,5,"[['sd_1005757.cif'], ['sd_0542893.cif']]","[['TiFeSi'], ['ZrNiAl']]"
35,LaSO,"['Cmce', 'I4/mmm', 'Pbcm']",4,2,"[['sd_1406334.cif'], ['sd_1833261.cif'], ['sd_1715541.cif']]","[['LaSO'], ['LaSO'], ['LaSO']]"
36,DyIrSi,['Pnma'],1,0,[['sd_1614950.cif']],[['TiNiSi']]
37,HfFeP,['Pnma'],2,0,[['sd_1602854.cif']],[['TiNiSi']]
38,YMnGe,['Pnma'],1,0,[['sd_1240890.cif']],[['TiNiSi']]
39,CoSbTe,['Pnnm'],2,3,[['sd_0540048.cif']],[['FeS2']]
40,MoCoB,['Pnma'],2,0,[['sd_1007587.cif']],[['TiNiSi']]
41,TmMnGe,"['P-62m', 'Pnma']",3,5,"[['sd_1622201.cif'], ['sd_1622212.cif', 'sd_1611760.cif']]","[['ZrNiAl'], ['TiNiSi']]"
42,TmPtAs,['P63/mmc'],1,3,[['sd_1407016.cif']],[['YPtAs']]
43,LuNiSi,['Pnma'],2,0,[['sd_1140814.cif']],[['TiNiSi']]
44,NaCdAs,"['Pna21', 'Pnma']",2,2,"[['sd_1713897.cif'], ['sd_1713971.cif']]","[['TiNiSi'], ['TiNiSi']]"
45,CrPdAs,['P-62m'],2,3,[['sd_0376945.cif']],[['ZrNiAl']]
46,NbCrP,['Pnma'],1,0,[['sd_0461657.cif']],[['TiNiSi']]
47,FeZnSb,['F-43m'],2,0,[['sd_1233705.cif']],[['MgAgAs']]
48,MnPdAs,['P-62m'],3,3,[['sd_1010170.cif']],[['ZrNiAl']]
49,GdCoGe,['Pnma'],2,0,[['sd_1008059.cif']],[['TiNiSi']]
50,YCoAl,['P63/mmc'],3,3,[['sd_1009347.cif']],[['MgZn2']]
51,SrAlGe,"['P-6m2', 'P6/mmm']",3,5,"[['sd_1715247.cif', 'sd_1223424.cif'], ['sd_1120008.cif']]","[['LiBaSi'], ['LiBaSi']]"
52,TmRhIn,['P-62m'],1,3,[['sd_1907514.cif']],[['ZrNiAl']]
53,LaCO,['C12/m1'],1,0,[['sd_1012015.cif']],[['ThCN']]
54,YBC,['Cmmm'],1,0,[['sd_0303289.cif']],[[None]]
55,MnFeB,['I4/mcm'],2,3,[['sd_0539372.cif']],[['CuAl2']]
56,UFeSi,['Pnma'],3,0,"[['sd_1820183.cif', 'sd_1821897.cif']]",[['TiNiSi']]
57,CaAuBi,"['F-43m', 'P63mc']",3,5,"[['sd_1236127.cif'], ['sd_1236123.cif']]","[['MgAgAs'], ['LiGaGe']]"
58,NbMnGe,['P-62m'],2,3,[['sd_1007342.cif']],[['ZrNiAl']]
59,UPdSb,['P63/mmc'],2,3,[['sd_1324245.cif']],[['CaIn2']]
60,ErCoGe,['Pnma'],2,0,[['sd_0458940.cif']],[['TiNiSi']]
61,NdOF,"['Fm-3m', 'R-3m']",3,5,"[['sd_1227785.cif'], ['sd_1934848.cif', 'sd_1804115.cif']]","[['CaF2'], ['YOF']]"
62,CePdAl,['P-62m'],1,3,[['sd_1031196.cif']],[['ZrNiAl']]
63,HfNiGe,['Pnma'],2,0,[['sd_0300743.cif']],[['TiNiSi']]
64,LiZnP,"['F-43m', 'Fm-3m']",7,5,"[['sd_1604389.cif', 'sd_1014422.cif'], ['sd_0541040.cif']]","[['MgAgAs'], ['MgAgAs']]"
65,YCoC,"['P4/mmm', 'P42/mmc']",3,2,"[['sd_1802130.cif'], ['sd_1936050.cif']]","[['YCoC'], ['YCoC']]"
66,MnRhSi,['Pnma'],4,0,[['sd_0461870.cif']],[['TiNiSi']]
67,LuPtIn,['P-62m'],2,3,[['sd_0301475.cif']],[['ZrNiAl']]
68,HfPdSi,['Pnma'],2,0,[['sd_0459451.cif']],[['TiNiSi']]
69,TmNiAl,"['P-62m', 'P63/mmc']",5,5,"[['sd_1005582.cif'], ['sd_0301843.cif']]","[['ZrNiAl'], ['MgZn2']]"
70,DyNiBi,['F-43m'],2,0,[['sd_1822031.cif']],[['MgAgAs']]
71,BaZnSn,['P63/mmc'],1,3,[['sd_0458983.cif']],[['BeZrSi']]
72,SrMgSi,['Pnma'],1,0,[['sd_0301461.cif']],[['TiNiSi']]
73,UTeS,['Pnma'],4,0,[['sd_1214806.cif']],[['TiNiSi']]
74,TaCrCo,['P63/mmc'],1,3,[['sd_1815460.cif']],[['MgZn2']]
75,HoNiSn,['Pnma'],4,0,"[['sd_1142346.cif', 'sd_1922369.cif', 'sd_0535705.cif', 'sd_0537877.cif']]",[['TiNiSi']]
76,ErAsTe,['Pnma'],1,0,[['sd_1904579.cif']],[['TiNiSi']]
77,UPTe,['I4/mmm'],2,3,"[['sd_0375109.cif', 'sd_0545668.cif']]",[['La2Sb']]
78,YNiSn,['Pnma'],7,0,"[['sd_1233513.cif', 'sd_0535714.cif', 'sd_0302121.cif', 'sd_0300460.cif', 'sd_0537874.cif']]",[['TiNiSi']]
79,ErNiAl,"['P-62m', 'P63/mmc']",6,5,"[['sd_1010449.cif'], ['sd_0301844.cif']]","[['ZrNiAl'], ['MgZn2']]"
80,MgYGa,['P-62m'],3,3,[['sd_1627949.cif']],[['ZrNiAl']]
81,NbRuB,['Pmma'],2,0,[['sd_1945257.cif']],[['NbRuB']]
82,WFeSi,['P63/mmc'],4,3,[['sd_1006262.cif']],[['MgZn2']]
83,TiCrP,['P-62m'],2,3,"[['sd_1921935.cif', 'sd_1920558.cif']]",[['ZrNiAl']]
84,SrHgSn,['P63mc'],1,3,[['sd_1935940.cif']],[['LiGaGe']]
85,CoSbS,['Pbca'],3,0,[['sd_1633900.cif']],[['CoSbS']]
86,LaNiGa,['P121/c1'],1,0,[['sd_1000149.cif']],[['EuNiGe']]
87,CoAsS,"['P121/c1', 'P213', 'Pa-3', 'Pca21']",10,5,"[['sd_1217156.cif'], ['sd_0541082.cif'], ['sd_1006538.cif'], ['sd_1611144.cif']]","[['CoAsS'], ['FeS2'], ['FeS2'], ['CoAsS']]"
88,NdPdSn,['Pnma'],4,0,"[['sd_1926096.cif', 'sd_1227700.cif']]",[['TiNiSi']]
89,SmPdSb,"['P63/mmc', 'P63mc']",3,5,"[['sd_0460763.cif'], ['sd_0537324.cif']]","[['CaIn2'], ['CaIn2']]"
90,ErCoC,"['P4/mmm', 'P42/mmc']",2,2,"[['sd_1802134.cif'], ['sd_1924432.cif']]","[['YCoC'], ['YCoC']]"
91,YbRhGa,['Pnma'],1,0,[['sd_1230998.cif']],[['TiNiSi']]
92,LiAlSi,['F-43m'],5,0,"[['sd_1825560.cif', 'sd_1946175.cif', 'sd_0540391.cif', 'sd_1616814.cif']]",[['MgAgAs']]
93,CaAgAs,['P-62m'],2,3,[['sd_1625151.cif']],[['ZrNiAl']]
94,BiSI,['Pnma'],4,0,"[['sd_1831267.cif', 'sd_1703940.cif']]",[['BiSCl']]
95,FePtSb,['P213'],2,0,"[['sd_0546997.cif', 'sd_0459310.cif']]",[['NiSbS']]
96,LiMgAs,['F-43m'],2,0,"[['sd_1816800.cif', 'sd_0540399.cif']]",[['MgAgAs']]
97,YbFeGe,['C12/m1'],1,0,[['sd_1410634.cif']],[['YbFeGe']]
98,NbPS,['Immm'],1,0,[['sd_1000808.cif']],[['NbPS']]
99,GdRhSi,['Pnma'],2,0,[['sd_0537808.cif']],[['TiNiSi']]
100,TbRhGe,['Pnma'],3,0,[['sd_0381077.cif']],[['TiNiSi']]
101,NdNiIn,['P-62m'],5,3,[['sd_1322393.cif']],[['ZrNiAl']]
102,YOF,"['Fm-3m', 'R-3m']",4,5,"[['sd_1227793.cif'], ['sd_1500369.cif', 'sd_1634371.cif', 'sd_1501586.cif']]","[['CaF2'], ['YOF']]"
103,ErNiSb,['F-43m'],5,0,"[['sd_1011939.cif', 'sd_1602770.cif', 'sd_1011378.cif', 'sd_1925065.cif']]",[['MgAgAs']]
104,CeNiIn,['P-62m'],6,3,[['sd_1322392.cif']],[['ZrNiAl']]
105,TmNiSb,['F-43m'],3,0,"[['sd_1011938.cif', 'sd_1011379.cif']]",[['MgAgAs']]
106,LaOF,"['Fm-3m', 'R-3m']",6,5,"[['sd_1227783.cif'], ['sd_1500368.cif', 'sd_1227798.cif', 'sd_1634380.cif', 'sd_1934846.cif']]","[['CaF2'], ['YOF']]"
107,BiSBr,['Pnma'],3,1,"[['sd_1831266.cif', 'sd_1703939.cif']]","[['BiSCl', None]]"
108,DyRhSi,['Pnma'],1,0,[['sd_0537809.cif']],[['TiNiSi']]
109,NbPSe,['Immm'],1,0,[['sd_1000809.cif']],[['NbPS']]
110,YbMnGe,"['C12/m1', 'P-62m']",2,5,"[['sd_1410635.cif'], ['sd_1412078.cif']]","[['YbFeGe'], ['ZrNiAl']]"
111,CePdIn,['P-62m'],8,3,[['sd_0554438.cif']],[['ZrNiAl']]
112,LiAlGe,['F-43m'],4,0,"[['sd_1825561.cif', 'sd_1321776.cif', 'sd_0540390.cif']]",[['MgAgAs']]
113,CaCuBi,['P63/mmc'],3,3,"[['sd_1625150.cif', 'sd_0459427.cif']]",[['BeZrSi']]
114,TbMnGa,"['Ima2', 'P-62m']",2,5,"[['sd_1005756.cif'], ['sd_0542892.cif']]","[['TiFeSi'], ['ZrNiAl']]"
115,TmCoC,"['P4/mmm', 'P42/mmc']",3,2,"[['sd_1802135.cif'], ['sd_1234150.cif']]","[['YCoC'], ['YCoC']]"
116,BaHgSn,['P63/mmc'],1,3,[['sd_1935941.cif']],[['BeZrSi']]
117,MgCoNi,['P63/mmc'],2,3,[['sd_1322345.cif']],[['MgZn2']]
118,MgYAl,['P-62m'],1,3,[['sd_1627948.cif']],[['ZrNiAl']]
119,CrNiAs,['P-62m'],6,3,[['sd_1627790.cif']],[['ZrNiAl']]
120,HoNiAl,"['P-62m', 'P63/mmc']",5,5,"[['sd_0458821.cif'], ['sd_0301845.cif']]","[['ZrNiAl'], ['MgZn2']]"
121,MnNiGe,['Pnma'],3,0,[['sd_0380397.cif']],[['TiNiSi']]
122,TaCrNi,['P63/mmc'],1,3,[['sd_1815461.cif']],[['MgZn2']]
123,YbNiAl,"['P-62m', 'P63/mmc']",4,5,"[['sd_0540506.cif'], ['sd_0301851.cif']]","[['ZrNiAl'], ['MgZn2']]"
124,DyAsTe,['Pnma'],1,0,[['sd_1904578.cif']],[['TiNiSi']]
125,MnCoSn,['P63/mmc'],3,3,"[['sd_0459322.cif', 'sd_0547012.cif', 'sd_0548902.cif']]",[['BeZrSi']]
126,CaMgPb,['Pnma'],2,0,[['sd_0301460.cif']],[['PbCl2']]
127,TmPtIn,['P-62m'],3,3,[['sd_0301474.cif']],[['ZrNiAl']]
128,HfIrSi,['Pnma'],2,0,[['sd_0459450.cif']],[['TiNiSi']]
129,MnIrGa,['F-43m'],1,0,[['sd_0311101.cif']],[['MgAgAs']]
130,NiZnSb,['F-43m'],3,0,[['sd_1827148.cif']],[['MgAgAs']]
131,CaMgSi,['Pnma'],5,0,"[['sd_1021435.cif', 'sd_1216380.cif']]",[['TiNiSi']]
132,HgIBr,['Cmc21'],4,3,"[['sd_1940689.cif', 'sd_1102107.cif', 'sd_0559766.cif', 'sd_0559856.cif']]",[['HgBr2']]
133,NbNiSi,['Pnma'],3,0,[['sd_0300742.cif']],[['TiNiSi']]
134,HoCoGe,['Pnma'],2,0,[['sd_0458941.cif']],[['TiNiSi']]
135,HfMnGe,['P-62m'],1,3,[['sd_1007343.cif']],[['ZrNiAl']]
136,SmOF,"['Fm-3m', 'R-3m']",3,5,"[['sd_1227786.cif'], ['sd_1934849.cif']]","[['CaF2'], ['YOF']]"
137,CrCoB,['I4/mcm'],1,3,[['sd_0539373.cif']],[['CuAl2']]
138,TiFeAs,['P-62m'],2,3,[['sd_0536040.cif']],[['ZrNiAl']]
139,LuCoGe,['Pnma'],2,0,[['sd_1008064.cif']],[['TiNiSi']]
140,TiOsSi,['Ima2'],1,0,[['sd_0551795.cif']],[['TiFeSi']]
141,NdAlSi,['I41/amd'],2,3,[['sd_1218595.cif']],[['ThSi2']]
142,CeIrGa,['Pnma'],3,0,[['sd_1323265.cif']],[['TiNiSi']]
143,YbRhIn,['Pnma'],1,0,[['sd_1907515.cif']],[['TiNiSi']]
144,TmFeAl,['P63/mmc'],2,3,[['sd_1009346.cif']],[['MgZn2']]
145,YCoGe,['Pnma'],2,0,[['sd_1008058.cif']],[['TiNiSi']]
146,SbSI,"['P212121', 'Pna21', 'Pnma']",20,2,"[['sd_1924760.cif'], ['sd_0558174.cif'], ['sd_1602048.cif', 'sd_1222107.cif']]","[['SbSI'], ['SbSI'], ['BiSCl']]"
147,MgCuP,['Pnma'],1,0,[['sd_1713970.cif']],[['TiNiSi']]
148,TiPdAs,['P-62m'],1,3,[['sd_0376944.cif']],[['ZrNiAl']]
149,MoSBr,['F-43m'],2,0,[['sd_1901951.cif']],[['MoSBr']]
150,YbPtAs,['P63/mmc'],1,3,[['sd_1407017.cif']],[['YPtAs']]
151,HoIrSi,['Pnma'],2,0,[['sd_1614951.cif']],[['TiNiSi']]
152,UIrGe,"['Imma', 'Pnma']",4,5,"[['sd_0312288.cif'], ['sd_0380988.cif']]","[['TiNiSi'], ['TiNiSi']]"
153,HfCoP,['Pnma'],2,0,[['sd_1602855.cif']],[['TiNiSi']]
154,LiRhIn,['P63/mmc'],1,3,[['sd_0459518.cif']],[['BeZrSi']]
155,YPtSn,['P-62m'],1,3,[['sd_0458835.cif']],[['ZrNiAl']]
156,TmLiGe,['P-62m'],1,3,[['sd_1008104.cif']],[['ZrNiAl']]
157,ThNiSn,['F-43m'],3,0,"[['sd_0537558.cif', 'sd_1324235.cif']]",[['MgAgAs']]
158,MnCoSi,['Pnma'],5,0,"[['sd_1010993.cif', 'sd_0547261.cif']]",[['TiNiSi']]
159,MnRhP,['P-62m'],2,3,[['sd_1804154.cif']],[['ZrNiAl']]
160,NaAgO,"['I-4m2', 'I4/mmm']",3,2,"[['sd_1706414.cif'], ['sd_1706996.cif']]","[['KAgO'], ['KAgO']]"
161,VNiGe,['Pnma'],1,0,[['sd_1006115.cif']],[['TiNiSi']]
162,LuNiPb,['Pnma'],1,0,[['sd_1410580.cif']],[['TiNiSi']]
163,HfPtSn,['F-43m'],4,0,"[['sd_0300408.cif', 'sd_0537538.cif', 'sd_0460706.cif']]",[['MgAgAs']]
164,ZrCoSi,['Pnma'],2,0,[['sd_1005839.cif']],[['TiNiSi']]
165,ZrRhGa,['P-62m'],2,3,"[['sd_0300434.cif', 'sd_1410041.cif']]",[['ZrRhGa']]
166,YbOF,"['P121/c1', 'R-3m']",2,2,"[['sd_1411339.cif'], ['sd_1023923.cif']]","[['ScOF'], ['YOF']]"
167,MnPtSb,['F-43m'],8,0,"[['sd_0314441.cif', 'sd_0459334.cif', 'sd_0311099.cif', 'sd_0537444.cif', 'sd_0555328.cif']]",[['MgAgAs']]
168,CuAsTe,['Pnma'],1,0,[['sd_0549509.cif']],[['CuAsS']]
169,ZrVCu,['P63/mmc'],2,3,[['sd_0380234.cif']],[['MgZn2']]
170,CaGaSi,['P6/mmm'],3,3,"[['sd_1944799.cif', 'sd_1235042.cif', 'sd_1223426.cif']]",[['AlB2']]
171,BiTeBr,['P-3m1'],2,3,[['sd_1703949.cif']],[['CdI2']]
172,SmRuGe,['Pnma'],2,0,[['sd_1120313.cif']],[['TiNiSi']]
173,LuNiIn,['P-62m'],1,3,[['sd_1925401.cif']],[['ZrNiAl']]
174,UPdSi,"['Imma', 'Pnma']",3,5,"[['sd_0312291.cif'], ['sd_1625024.cif']]","[['TiNiSi'], ['TiNiSi']]"
175,HfMnAl,['P63/mmc'],1,3,[['sd_0300420.cif']],[['MgZn2']]
176,UMnAl,['P63/mmc'],3,3,[['sd_0461508.cif']],[['MgZn2']]
177,YbNiGa,['Pnma'],3,0,[['sd_1638920.cif']],[['HoNiGa']]
178,YNiSb,"['F-43m', 'Pnma']",3,2,"[['sd_1212494.cif', 'sd_1011941.cif'], ['sd_1604453.cif']]","[['MgAgAs'], ['TiNiSi']]"
179,HfNiSn,"['F-43m', 'Fm-3m']",5,5,"[['sd_1236335.cif', 'sd_1013661.cif'], ['sd_1013726.cif']]","[['MgAgAs'], ['MgAgAs']]"
180,DyAlGe,"['Cmc21', 'Cmcm']",3,2,"[['sd_1007753.cif'], ['sd_1406397.cif']]","[['YAlGe'], ['YAlGe']]"
181,UAsTe,['I4/mmm'],2,0,[['sd_0375054.cif']],[['La2Sb']]
182,MgPtSb,['F-43m'],1,0,[['sd_0539777.cif']],[['MgAgAs']]
183,SnClF,['Pnma'],2,0,"[['sd_0377125.cif', 'sd_2060537.cif']]",[['SnClF']]
184,CaAlGa,['Imma'],2,3,[['sd_0301919.cif']],[['KHg2']]
185,TiRuSi,['Ima2'],1,0,[['sd_0537000.cif']],[['TiFeSi']]
186,DyCoAl,['P63/mmc'],3,3,[['sd_1010575.cif']],[['MgZn2']]
187,MnNiP,"['P-62m', 'Pnma']",6,5,"[['sd_1233869.cif', 'sd_0461381.cif', 'sd_0537008.cif', 'sd_0300956.cif'], ['sd_0537014.cif']]","[['Fe2P'], ['TiNiSi']]"
188,TaMnSi,"['Ima2', 'P-62m']",2,5,"[['sd_0377669.cif'], ['sd_1007340.cif']]","[['TiFeSi'], ['ZrNiAl']]"
189,LuFeAl,['P63/mmc'],3,3,[['sd_0461244.cif']],[['MgZn2']]
190,SrSnP,['P4/nmm'],1,0,[['sd_0539775.cif']],[['SrSnP']]
191,TmCoAl,['P63/mmc'],1,3,[['sd_0460614.cif']],[['MgZn2']]
192,EuPdAs,"['P-3m1', 'P63/mmc']",2,5,"[['sd_1802731.cif'], ['sd_0303791.cif']]","[['(Eu0.5Gd0.5)PtP'], ['(Eu0.5Gd0.5)PtP']]"
193,ThGeS,['I4/mmm'],1,0,[['sd_0462017.cif']],[['UGeTe']]
194,URhSn,['P-62m'],5,3,[['sd_0300436.cif']],[['ZrNiAl']]
195,PuMnAl,['P63/mmc'],1,3,[['sd_0300422.cif']],[['MgZn2']]
196,HoRuGe,['Pnma'],4,0,"[['sd_1008489.cif', 'sd_1013709.cif', 'sd_1612699.cif']]",[['TiNiSi']]
197,OsAsSe,['P121/c1'],1,0,[['sd_1820547.cif']],[['FeAsS']]
198,VNiSb,['F-43m'],1,0,[['sd_1214024.cif']],[['MgAgAs']]
199,UBC,['Cmcm'],3,0,[['sd_0303103.cif']],[['UBC']]
200,HoNiBi,['F-43m'],2,0,[['sd_1820235.cif']],[['MgAgAs']]
201,TiSnSb,['Fddd'],2,3,"[['sd_0302209.cif', 'sd_1003248.cif']]",[['Mg2Cu']]
202,YbPtSi,['Pnma'],1,0,[['sd_0540507.cif']],[['TiNiSi']]
203,GdMnNi,['P63/mmc'],2,3,[['sd_0538133.cif']],[['MgNi2']]
204,LiZnN,"['F-43m', 'Fm-3m']",5,5,"[['sd_1712740.cif', 'sd_1014421.cif', 'sd_1713360.cif'], ['sd_0560358.cif']]","[['MgAgAs'], ['CaF2']]"
205,NbCoSi,['Pnma'],2,0,[['sd_1006117.cif']],[['TiNiSi']]
206,TiPdGe,"['P-62m', 'Pnma']",2,5,"[['sd_1713027.cif'], ['sd_1910412.cif']]","[['ZrNiAl'], ['TiNiSi']]"
207,CaGaN,['P4/nmm'],2,0,[['sd_1901774.cif']],[['NbCrN']]
208,MgCuAs,['Pnma'],1,0,[['sd_1708361.cif']],[['MgCuAs']]
209,AuCdSn,['Fm-3m'],2,3,[['sd_0536644.cif']],[['CaF2']]
210,LuIrSn,['P-62m'],1,3,[['sd_0458837.cif']],[['ZrNiAl']]
211,NdNiAl,['P-62m'],3,3,[['sd_0458823.cif']],[['ZrNiAl']]
212,LiCuO,"['I-4m2', 'I4/mmm']",4,2,"[['sd_1906999.cif'], ['sd_1705440.cif']]","[['KAgO'], ['KAgO']]"
213,BiTeCl,['P63mc'],2,3,[['sd_1101122.cif']],[['CdCl[OH]']]
214,SmNiAs,"['P-6m2', 'P63/mmc']",3,5,"[['sd_1612373.cif'], ['sd_1905248.cif']]","[['LiBaSi'], ['YPtAs']]"
215,CsAgO,"['I-4', 'I-4m2', 'I4/mmm']",4,2,"[['sd_1321928.cif'], ['sd_1706416.cif'], ['sd_1705439.cif']]","[['KAgO'], ['LiCuO'], ['KAgO']]"
216,NbFeAl,['P63/mmc'],1,3,[['sd_0382637.cif']],[['MgZn2']]
217,LuPtP,['P-6m2'],1,3,[['sd_1407029.cif']],[['LiBaSi']]
218,TbTiGe,['I4/mmm'],2,0,[['sd_1804195.cif']],[['UGeTe']]
219,BaCuP,['P63/mmc'],1,3,[['sd_1713966.cif']],[['BeZrSi']]
220,ErPdAs,['Pnma'],2,0,[['sd_1920023.cif']],[['TiNiSi']]
221,ErPtAs,['P63/mmc'],1,3,[['sd_1407015.cif']],[['YPtAs']]
222,LiMgP,"['F-43m', 'Fm-3m']",5,5,"[['sd_1829775.cif'], ['sd_0377686.cif']]","[['CaF2'], ['CaF2']]"
223,HfRuSi,"['Ima2', 'P-62m']",2,5,"[['sd_0459460.cif'], ['sd_0551797.cif']]","[['TiFeSi'], ['ZrNiAl']]"
224,ZrCrSi,['Pnma'],1,0,[['sd_1007369.cif']],[['TiNiSi']]
225,HoFeAl,['P63/mmc'],3,3,[['sd_1009344.cif']],[['MgZn2']]
226,NiSbS,['P213'],9,0,"[['sd_1940884.cif', 'sd_0558114.cif']]",[['NiSbS']]
227,UFeGe,"['P121/m1', 'Pnma']",2,2,"[['sd_1142621.cif'], ['sd_1142620.cif']]","[['UFeGe'], ['TiNiSi']]"
228,CrPdP,['P-62m'],1,3,[['sd_1010173.cif']],[['ZrNiAl']]
229,ScNiP,['Pnma'],1,0,[['sd_1613609.cif']],[['Co2Si-b']]
230,TaMnGe,"['Ima2', 'P-62m']",2,5,"[['sd_0377668.cif'], ['sd_1007341.cif']]","[['TiFeSi'], ['ZrNiAl']]"
231,EuInGe,"['P121/c1', 'Pnma']",3,2,"[['sd_1234727.cif'], ['sd_1234726.cif']]","[['EuInGe'], ['EuInGe']]"
232,DyCoGe,['Pnma'],2,0,[['sd_0458943.cif']],[['TiNiSi']]
233,TaFeGe,['Pnma'],2,0,[['sd_0300740.cif']],[['TiNiSi']]
234,TiCoSi,['Pnma'],5,0,[['sd_0547136.cif']],[['TiNiSi']]
235,CeSbTe,['Pnma'],1,0,[['sd_1614827.cif']],[['LaSbTe']]
236,YNiGe,['Pnma'],4,0,"[['sd_1008927.cif', 'sd_1141727.cif']]",[['TiNiSi']]
237,ScCoSn,['Pnma'],2,0,"[['sd_0461697.cif', 'sd_1234005.cif']]",[['TiNiSi']]
238,GdFeAl,['P63/mmc'],7,3,[['sd_0459308.cif']],[['MgZn2']]
239,ScCoAl,['P63/mmc'],2,3,[['sd_1922032.cif']],[['MgZn2']]
240,FeNiSn,['P63/mmc'],2,3,"[['sd_0459320.cif', 'sd_0547010.cif']]",[['BeZrSi']]
241,MoRuP,['Pnma'],2,0,[['sd_1220785.cif']],[['TiNiSi']]
242,ZrMnFe,['P63/mmc'],4,3,[['sd_0538912.cif']],[['MgZn2']]
243,HfPtSi,['Pnma'],2,0,[['sd_0459452.cif']],[['TiNiSi']]
244,MnRuGa,['F-43m'],1,0,[['sd_0311103.cif']],[['MgAgAs']]
245,DyRhIn,['P-62m'],1,3,[['sd_0301476.cif']],[['ZrNiAl']]
246,MoNiSi,['P63/mmc'],3,3,[['sd_1006261.cif']],[['MgZn2']]
247,GdPdSn,['Pnma'],5,0,"[['sd_1722826.cif', 'sd_0535711.cif', 'sd_0300463.cif', 'sd_0559166.cif', 'sd_1227595.cif']]",[['TiNiSi']]
248,YbFeGa,['P63/mmc'],1,3,[['sd_1522134.cif']],[['CaIn2']]
249,ScCoGe,['Pnma'],6,0,"[['sd_0302396.cif', 'sd_1832882.cif']]",[['TiNiSi']]
